bc.no,inter,species,cicon,compound,subclass,mol.wt,hydrolysis,timecourse,cumulative,source.graphno,metab.graphno,timepoint,timepoint2,timepoint3,timepoint4,timepoint5,time.unit,baseline.conc,baseline.error,conc,conc.error,metab.measure,error.measure
264,92,rat,10101003,Cyanidin 3-O-rutinoside,Anthocyanins,595,None,TRUE,TRUE,NA,9201,12,NA,NA,NA,NA,hours,0,NA,0.24,NA,nmol,SEM
264,92,rat,10101003,Cyanidin 3-O-rutinoside,Anthocyanins,595,None,TRUE,TRUE,NA,9201,24,NA,NA,NA,NA,hours,0,NA,0.25,0.06,nmol,SEM
267,92,rat,10101103,Cyanidin 3-O-sophoroside,Anthocyanins,611,None,TRUE,TRUE,NA,9201,1,2,6,12,24,hours,0,NA,0.44,NA,nmol,SEM
267,92,rat,10101103,Cyanidin 3-O-sophoroside,Anthocyanins,611,None,TRUE,TRUE,NA,9201,2,NA,NA,NA,NA,hours,0,NA,2.83,NA,nmol,SEM
267,92,rat,10101103,Cyanidin 3-O-sophoroside,Anthocyanins,611,None,TRUE,TRUE,NA,9201,6,NA,NA,NA,NA,hours,0,NA,4.58,NA,nmol,SEM
267,92,rat,10101103,Cyanidin 3-O-sophoroside,Anthocyanins,611,None,TRUE,TRUE,NA,9201,12,NA,NA,NA,NA,hours,0,NA,5.39,NA,nmol,SEM
267,92,rat,10101103,Cyanidin 3-O-sophoroside,Anthocyanins,611,None,TRUE,TRUE,NA,9201,24,NA,NA,NA,NA,hours,0,NA,5.75,NA,nmol,SEM
270,92,rat,10102603,Pelargonidin 3-O-glucosyl-rutinoside,Anthocyanins,741,None,TRUE,TRUE,NA,9201,1,2,6,12,24,hours,0,NA,0.2,NA,nmol,SEM
270,92,rat,10102603,Pelargonidin 3-O-glucosyl-rutinoside,Anthocyanins,741,None,TRUE,TRUE,NA,9201,2,NA,NA,NA,NA,hours,0,NA,1.09,NA,nmol,SEM
270,92,rat,10102603,Pelargonidin 3-O-glucosyl-rutinoside,Anthocyanins,741,None,TRUE,TRUE,NA,9201,6,NA,NA,NA,NA,hours,0,NA,1.89,NA,nmol,SEM
270,92,rat,10102603,Pelargonidin 3-O-glucosyl-rutinoside,Anthocyanins,741,None,TRUE,TRUE,NA,9201,12,NA,NA,NA,NA,hours,0,NA,2.21,NA,nmol,SEM
270,92,rat,10102603,Pelargonidin 3-O-glucosyl-rutinoside,Anthocyanins,741,None,TRUE,TRUE,NA,9201,24,NA,NA,NA,NA,hours,0,NA,1.43,0.55,nmol,SEM
271,92,rat,10106503,Cyanidin 3-O-xylosyl-rutinoside,Anthocyanins,727,None,TRUE,TRUE,NA,9201,1,2,6,12,24,hours,0,NA,0,NA,nmol,SEM
271,92,rat,10106503,Cyanidin 3-O-xylosyl-rutinoside,Anthocyanins,727,None,TRUE,TRUE,NA,9201,2,NA,NA,NA,NA,hours,0,NA,0.01,NA,nmol,SEM
271,92,rat,10106503,Cyanidin 3-O-xylosyl-rutinoside,Anthocyanins,727,None,TRUE,TRUE,NA,9201,6,NA,NA,NA,NA,hours,0,NA,0.02,NA,nmol,SEM
271,92,rat,10106503,Cyanidin 3-O-xylosyl-rutinoside,Anthocyanins,727,None,TRUE,TRUE,NA,9201,12,NA,NA,NA,NA,hours,0,NA,0.02,NA,nmol,SEM
271,92,rat,10106503,Cyanidin 3-O-xylosyl-rutinoside,Anthocyanins,727,None,TRUE,TRUE,NA,9201,24,NA,NA,NA,NA,hours,0,NA,0.02,NA,nmol,SEM
272,92,rat,10101803,Peonidin 3-O-glucoside,Anthocyanins,463,None,TRUE,TRUE,NA,9201,1,2,6,12,24,hours,0,NA,0.026,NA,nmol,SEM
272,92,rat,10101803,Peonidin 3-O-glucoside,Anthocyanins,463,None,TRUE,TRUE,NA,9201,2,NA,NA,NA,NA,hours,0,NA,0.176,NA,nmol,SEM
272,92,rat,10101803,Peonidin 3-O-glucoside,Anthocyanins,463,None,TRUE,TRUE,NA,9201,6,NA,NA,NA,NA,hours,0,NA,0.306,NA,nmol,SEM
272,92,rat,10101803,Peonidin 3-O-glucoside,Anthocyanins,463,None,TRUE,TRUE,NA,9201,12,NA,NA,NA,NA,hours,0,NA,0.312,NA,nmol,SEM
272,92,rat,10101803,Peonidin 3-O-glucoside,Anthocyanins,463,None,TRUE,TRUE,NA,9201,24,NA,NA,NA,NA,hours,0,NA,0.312,NA,nmol,SEM
273,92,rat,10115303,Peonidin 3-O-sophoroside,Anthocyanins,625,None,TRUE,TRUE,NA,9201,1,2,6,12,24,hours,0,NA,0.07,NA,nmol,SEM
273,92,rat,10115303,Peonidin 3-O-sophoroside,Anthocyanins,625,None,TRUE,TRUE,NA,9201,2,NA,NA,NA,NA,hours,0,NA,0.48,NA,nmol,SEM
273,92,rat,10115303,Peonidin 3-O-sophoroside,Anthocyanins,625,None,TRUE,TRUE,NA,9201,6,NA,NA,NA,NA,hours,0,NA,0.9,NA,nmol,SEM
273,92,rat,10115303,Peonidin 3-O-sophoroside,Anthocyanins,625,None,TRUE,TRUE,NA,9201,12,NA,NA,NA,NA,hours,0,NA,1.06,NA,nmol,SEM
273,92,rat,10115303,Peonidin 3-O-sophoroside,Anthocyanins,625,None,TRUE,TRUE,NA,9201,24,NA,NA,NA,NA,hours,0,NA,1.17,NA,nmol,SEM
274,92,rat,10102503,Pelargonidin 3-O-sophoroside,Anthocyanins,579,None,TRUE,TRUE,NA,9201,1,2,6,12,24,hours,0,NA,0.01,NA,nmol,SEM
274,92,rat,10102503,Pelargonidin 3-O-sophoroside,Anthocyanins,579,None,TRUE,TRUE,NA,9201,2,NA,NA,NA,NA,hours,0,NA,0.05,NA,nmol,SEM
274,92,rat,10102503,Pelargonidin 3-O-sophoroside,Anthocyanins,579,None,TRUE,TRUE,NA,9201,6,NA,NA,NA,NA,hours,0,NA,0.1,NA,nmol,SEM
274,92,rat,10102503,Pelargonidin 3-O-sophoroside,Anthocyanins,579,None,TRUE,TRUE,NA,9201,12,NA,NA,NA,NA,hours,0,NA,0.11,NA,nmol,SEM
274,92,rat,10102503,Pelargonidin 3-O-sophoroside,Anthocyanins,579,None,TRUE,TRUE,NA,9201,24,NA,NA,NA,NA,hours,0,NA,0.11,NA,nmol,SEM
275,92,rat,30112903,Hippuric acid,Hydroxybenzoic acids,179,None,TRUE,TRUE,NA,9201,1,2,6,12,24,hours,NA,NA,20.7,NA,µmol,SEM
275,92,rat,30112903,Hippuric acid,Hydroxybenzoic acids,179,None,TRUE,TRUE,NA,9201,2,NA,NA,NA,NA,hours,NA,NA,20.9,NA,µmol,SEM
275,92,rat,30112903,Hippuric acid,Hydroxybenzoic acids,179,None,TRUE,TRUE,NA,9201,6,NA,NA,NA,NA,hours,NA,NA,35.1,NA,µmol,SEM
275,92,rat,30112903,Hippuric acid,Hydroxybenzoic acids,179,None,TRUE,TRUE,NA,9201,12,NA,NA,NA,NA,hours,NA,NA,44.3,NA,µmol,SEM
275,92,rat,30112903,Hippuric acid,Hydroxybenzoic acids,179,None,TRUE,TRUE,NA,9201,24,NA,NA,NA,NA,hours,NA,NA,76,NA,µmol,SEM
276,92,rat,100100103,Glycine,Non-phenolic metabolites,75,None,TRUE,TRUE,NA,9201,1,2,6,12,24,hours,NA,NA,0.6,NA,µmol,SEM
276,92,rat,100100103,Glycine,Non-phenolic metabolites,75,None,TRUE,TRUE,NA,9201,2,NA,NA,NA,NA,hours,NA,NA,0.6,NA,µmol,SEM
276,92,rat,100100103,Glycine,Non-phenolic metabolites,75,None,TRUE,TRUE,NA,9201,6,NA,NA,NA,NA,hours,NA,NA,0.6,NA,µmol,SEM
276,92,rat,100100103,Glycine,Non-phenolic metabolites,75,None,TRUE,TRUE,NA,9201,12,NA,NA,NA,NA,hours,NA,NA,0.7,NA,µmol,SEM
276,92,rat,100100103,Glycine,Non-phenolic metabolites,75,None,TRUE,TRUE,NA,9201,24,NA,NA,NA,NA,hours,NA,NA,1.9,NA,µmol,SEM
277,92,rat,30100903,4-Hydroxybenzoic acid,Hydroxybenzoic acids,138,None,TRUE,TRUE,NA,9201,1,2,6,12,24,hours,NA,NA,0.2,NA,µmol,SEM
277,92,rat,30100903,4-Hydroxybenzoic acid,Hydroxybenzoic acids,138,None,TRUE,TRUE,NA,9201,2,NA,NA,NA,NA,hours,NA,NA,0.4,NA,µmol,SEM
277,92,rat,30100903,4-Hydroxybenzoic acid,Hydroxybenzoic acids,138,None,TRUE,TRUE,NA,9201,6,NA,NA,NA,NA,hours,NA,NA,1.2,NA,µmol,SEM
277,92,rat,30100903,4-Hydroxybenzoic acid,Hydroxybenzoic acids,138,None,TRUE,TRUE,NA,9201,12,NA,NA,NA,NA,hours,NA,NA,1.5,NA,µmol,SEM
277,92,rat,30100903,4-Hydroxybenzoic acid,Hydroxybenzoic acids,138,None,TRUE,TRUE,NA,9201,24,NA,NA,NA,NA,hours,NA,NA,2,NA,µmol,SEM
278,92,rat,30305003,4-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,None,TRUE,TRUE,NA,9201,1,2,6,12,24,hours,1.9,NA,2.5,NA,µmol,SEM
278,92,rat,30305003,4-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,None,TRUE,TRUE,NA,9201,2,NA,NA,NA,NA,hours,1.9,NA,5.4,NA,µmol,SEM
278,92,rat,30305003,4-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,None,TRUE,TRUE,NA,9201,6,NA,NA,NA,NA,hours,1.9,NA,7.3,NA,µmol,SEM
278,92,rat,30305003,4-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,None,TRUE,TRUE,NA,9201,12,NA,NA,NA,NA,hours,1.9,NA,10.3,NA,µmol,SEM
278,92,rat,30305003,4-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,None,TRUE,TRUE,NA,9201,24,NA,NA,NA,NA,hours,1.9,NA,12.1,NA,µmol,SEM
279,92,rat,30306503,Phenacetylglycine,Hydroxyphenylacetic acids,193,None,TRUE,TRUE,NA,9201,1,2,6,12,24,hours,6.9,NA,7.2,NA,µmol,SEM
279,92,rat,30306503,Phenacetylglycine,Hydroxyphenylacetic acids,193,None,TRUE,TRUE,NA,9201,2,NA,NA,NA,NA,hours,6.9,NA,14,NA,µmol,SEM
279,92,rat,30306503,Phenacetylglycine,Hydroxyphenylacetic acids,193,None,TRUE,TRUE,NA,9201,6,NA,NA,NA,NA,hours,6.9,NA,24.7,NA,µmol,SEM
279,92,rat,30306503,Phenacetylglycine,Hydroxyphenylacetic acids,193,None,TRUE,TRUE,NA,9201,12,NA,NA,NA,NA,hours,6.9,NA,35.7,NA,µmol,SEM
279,92,rat,30306503,Phenacetylglycine,Hydroxyphenylacetic acids,193,None,TRUE,TRUE,NA,9201,24,NA,NA,NA,NA,hours,6.9,NA,45.4,NA,µmol,SEM
283,94,rat,30111903,Punicalagin,Hydroxybenzoic acids,1084,None,TRUE,TRUE,NA,9402,14,21,30,35,37,days,0,NA,0,NA,mg,NA
283,94,rat,30111903,Punicalagin,Hydroxybenzoic acids,1084,None,TRUE,TRUE,NA,9402,21,NA,NA,NA,NA,days,0,NA,1.6,NA,mg,NA
283,94,rat,30111903,Punicalagin,Hydroxybenzoic acids,1084,None,TRUE,TRUE,NA,9402,30,NA,NA,NA,NA,days,0,NA,3.15,NA,mg,NA
283,94,rat,30111903,Punicalagin,Hydroxybenzoic acids,1084,None,TRUE,TRUE,NA,9402,35,NA,NA,NA,NA,days,0,NA,3.9,NA,mg,NA
283,94,rat,30111903,Punicalagin,Hydroxybenzoic acids,1084,None,TRUE,TRUE,NA,9402,37,NA,NA,NA,NA,days,0,NA,4.5,NA,mg,NA
284,94,rat,30112503,Punicalin,Hydroxybenzoic acids,782,None,TRUE,TRUE,NA,9402,14,21,30,35,37,days,0,NA,0,NA,mg,NA
284,94,rat,30112503,Punicalin,Hydroxybenzoic acids,782,None,TRUE,TRUE,NA,9402,21,NA,NA,NA,NA,days,0,NA,1.2,NA,mg,NA
284,94,rat,30112503,Punicalin,Hydroxybenzoic acids,782,None,TRUE,TRUE,NA,9402,30,NA,NA,NA,NA,days,0,NA,2.65,NA,mg,NA
284,94,rat,30112503,Punicalin,Hydroxybenzoic acids,782,None,TRUE,TRUE,NA,9402,35,NA,NA,NA,NA,days,0,NA,3.3,NA,mg,NA
284,94,rat,30112503,Punicalin,Hydroxybenzoic acids,782,None,TRUE,TRUE,NA,9402,37,NA,NA,NA,NA,days,0,NA,3.9,NA,mg,NA
286,94,rat,90112003,Urolithin A,Hydroxycoumarins,228,None,TRUE,TRUE,NA,9402,10,21,30,35,37,days,0,NA,7,NA,mg,NA
286,94,rat,90112003,Urolithin A,Hydroxycoumarins,228,None,TRUE,TRUE,NA,9402,21,NA,NA,NA,NA,days,0,NA,17,NA,mg,NA
286,94,rat,90112003,Urolithin A,Hydroxycoumarins,228,None,TRUE,TRUE,NA,9402,30,NA,NA,NA,NA,days,0,NA,31,NA,mg,NA
286,94,rat,90112003,Urolithin A,Hydroxycoumarins,228,None,TRUE,TRUE,NA,9402,35,NA,NA,NA,NA,days,0,NA,37.8,NA,mg,NA
286,94,rat,90112003,Urolithin A,Hydroxycoumarins,228,None,TRUE,TRUE,NA,9402,37,NA,NA,NA,NA,days,0,NA,44.8,NA,mg,NA
287,94,rat,90112303,Urolithin C,Hydroxycoumarins,244,None,TRUE,TRUE,NA,9402,10,21,30,35,37,days,0,NA,1.2,NA,mg,NA
287,94,rat,90112303,Urolithin C,Hydroxycoumarins,244,None,TRUE,TRUE,NA,9402,21,NA,NA,NA,NA,days,0,NA,4,NA,mg,NA
287,94,rat,90112303,Urolithin C,Hydroxycoumarins,244,None,TRUE,TRUE,NA,9402,30,NA,NA,NA,NA,days,0,NA,9.4,NA,mg,NA
287,94,rat,90112303,Urolithin C,Hydroxycoumarins,244,None,TRUE,TRUE,NA,9402,35,NA,NA,NA,NA,days,0,NA,12.4,NA,mg,NA
287,94,rat,90112303,Urolithin C,Hydroxycoumarins,244,None,TRUE,TRUE,NA,9402,37,NA,NA,NA,NA,days,0,NA,16.4,NA,mg,NA
288,95,human,90112003,Urolithin A,Hydroxycoumarins,228,None,FALSE,TRUE,NA,NA,6,NA,NA,NA,NA,days,0,NA,0.015,NA,g,NA
289,95,human,90112103,Urolithin B,Hydroxycoumarins,212,None,FALSE,TRUE,NA,NA,6,NA,NA,NA,NA,days,0,NA,0.0258,NA,g,NA
290,95,human,90112203,Urolithin B 3-O-glucuronide,Hydroxycoumarins,388,None,FALSE,TRUE,NA,NA,6,NA,NA,NA,NA,days,0,NA,0.5928,NA,g,NA
296,97,human,30100803,Ellagic acid,Hydroxybenzoic acids,302,None,TRUE,TRUE,NA,9701,4,7,NA,NA,NA,hours,0,NA,6.7,1.6,nmol,SEM
296,97,human,30100803,Ellagic acid,Hydroxybenzoic acids,302,None,TRUE,TRUE,NA,9701,7,NA,NA,NA,NA,hours,0,NA,7.9,NA,nmol,SEM
297,97,human,90112203,Urolithin B 3-O-glucuronide,Hydroxycoumarins,388,None,TRUE,TRUE,NA,9701,24,32,48,NA,NA,hours,0,NA,0,NA,µmol,NA
297,97,human,90112203,Urolithin B 3-O-glucuronide,Hydroxycoumarins,388,None,TRUE,TRUE,NA,9701,32,NA,NA,NA,NA,hours,0,NA,0.39,NA,µmol,NA
297,97,human,90112203,Urolithin B 3-O-glucuronide,Hydroxycoumarins,388,None,TRUE,TRUE,NA,9701,48,NA,NA,NA,NA,hours,0,NA,0.79,NA,µmol,NA
298,97,human,10101103,Cyanidin 3-O-sophoroside,Anthocyanins,611,None,TRUE,TRUE,NA,9701,4,7,NA,NA,NA,hours,0,NA,34,NA,nmol,SEM
298,97,human,10101103,Cyanidin 3-O-sophoroside,Anthocyanins,611,None,TRUE,TRUE,NA,9701,7,NA,NA,NA,NA,hours,0,NA,43,NA,nmol,SEM
299,97,human,10102403,Cyanidin 3-O-glucosyl-rutinoside,Anthocyanins,757,None,TRUE,TRUE,NA,9701,4,7,NA,NA,NA,hours,0,NA,19,NA,nmol,SEM
299,97,human,10102403,Cyanidin 3-O-glucosyl-rutinoside,Anthocyanins,757,None,TRUE,TRUE,NA,9701,7,NA,NA,NA,NA,hours,0,NA,26,NA,nmol,SEM
300,97,human,10100903,Cyanidin 3-O-glucoside,Anthocyanins,449,None,TRUE,TRUE,NA,9701,4,7,NA,NA,NA,hours,0,NA,7.3,NA,nmol,SEM
300,97,human,10100903,Cyanidin 3-O-glucoside,Anthocyanins,449,None,TRUE,TRUE,NA,9701,7,NA,NA,NA,NA,hours,0,NA,8.7,NA,nmol,SEM
319,106,human,30100803,Ellagic acid,Hydroxybenzoic acids,302,None,TRUE,TRUE,NA,10602,4,8,12,NA,NA,hours,1,NA,9,NA,µg,NA
319,106,human,30100803,Ellagic acid,Hydroxybenzoic acids,302,None,TRUE,TRUE,NA,10602,8,NA,NA,NA,NA,hours,1,NA,12.3,NA,µg,NA
319,106,human,30100803,Ellagic acid,Hydroxybenzoic acids,302,None,TRUE,TRUE,NA,10602,12,NA,NA,NA,NA,hours,1,NA,13.3,NA,µg,NA
321,106,human,10100903,Cyanidin 3-O-glucoside,Anthocyanins,449,None,TRUE,TRUE,NA,10602,4,8,12,NA,NA,hours,0.8,NA,15.8,NA,µg,NA
321,106,human,10100903,Cyanidin 3-O-glucoside,Anthocyanins,449,None,TRUE,TRUE,NA,10602,8,NA,NA,NA,NA,hours,0.8,NA,19.9,NA,µg,NA
321,106,human,10100903,Cyanidin 3-O-glucoside,Anthocyanins,449,None,TRUE,TRUE,NA,10602,12,NA,NA,NA,NA,hours,0.8,NA,21,NA,µg,NA
323,106,human,10105303,Cyanidin 3-O-sambubioside,Anthocyanins,581,None,TRUE,TRUE,NA,10602,4,8,12,NA,NA,hours,0,NA,19,NA,µg,NA
323,106,human,10105303,Cyanidin 3-O-sambubioside,Anthocyanins,581,None,TRUE,TRUE,NA,10602,8,NA,NA,NA,NA,hours,0,NA,34,NA,µg,NA
323,106,human,10105303,Cyanidin 3-O-sambubioside,Anthocyanins,581,None,TRUE,TRUE,NA,10602,12,NA,NA,NA,NA,hours,0,NA,44,NA,µg,NA
325,106,human,10101003,Cyanidin 3-O-rutinoside,Anthocyanins,595,None,TRUE,TRUE,NA,10602,4,8,12,NA,NA,hours,0,NA,190,NA,µg,NA
325,106,human,10101003,Cyanidin 3-O-rutinoside,Anthocyanins,595,None,TRUE,TRUE,NA,10602,8,NA,NA,NA,NA,hours,0,NA,280,NA,µg,NA
325,106,human,10101003,Cyanidin 3-O-rutinoside,Anthocyanins,595,None,TRUE,TRUE,NA,10602,12,NA,NA,NA,NA,hours,0,NA,300,NA,µg,NA
327,106,human,10106503,Cyanidin 3-O-xylosyl-rutinoside,Anthocyanins,727,None,TRUE,TRUE,NA,10602,4,8,12,NA,NA,hours,0,NA,60,NA,µg,NA
327,106,human,10106503,Cyanidin 3-O-xylosyl-rutinoside,Anthocyanins,727,None,TRUE,TRUE,NA,10602,8,NA,NA,NA,NA,hours,0,NA,114,NA,µg,NA
327,106,human,10106503,Cyanidin 3-O-xylosyl-rutinoside,Anthocyanins,727,None,TRUE,TRUE,NA,10602,12,NA,NA,NA,NA,hours,0,NA,131,NA,µg,NA
340,111,human,30100303,Gallic acid,Hydroxybenzoic acids,170,None,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,2.62,NA,µmol,NA
367,117,human,10600103,Naringenin,Flavanones,272,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0,0.1,µmol,SEM
368,118,human,10600103,Naringenin,Flavanones,272,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.5,0.5,µmol,SEM
369,119,human,10600103,Naringenin,Flavanones,272,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.3,0.4,µmol,SEM
370,120,human,10600103,Naringenin,Flavanones,272,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.3,0.2,µmol,SEM
371,121,human,10600103,Naringenin,Flavanones,272,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,12,NA,NA,NA,NA,hours,NA,NA,24.7,12.6,µmol,SEM
372,122,human,10600103,Naringenin,Flavanones,272,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,12,NA,NA,NA,NA,hours,NA,NA,8.4,3.1,µmol,SEM
373,118,human,10600303,Hesperetin,Flavanones,302,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.5,0.5,µmol,SEM
374,122,human,10600303,Hesperetin,Flavanones,302,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,12,NA,NA,NA,NA,hours,NA,NA,16.6,7.3,µmol,SEM
375,117,human,30203303,5-Caffeoylquinic acid,Hydroxycinnamic acids,354,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,12,NA,NA,NA,NA,hours,NA,NA,5.3,2,µmol,SEM
376,117,human,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,2.1,0.5,µmol,SEM
377,118,human,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.3,0.5,µmol,SEM
378,119,human,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.4,0.4,µmol,SEM
379,120,human,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.7,0.3,µmol,SEM
380,121,human,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,12,NA,NA,NA,NA,hours,NA,NA,0.4,0.2,µmol,SEM
381,122,human,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,12,NA,NA,NA,NA,hours,NA,NA,0.2,0.1,µmol,SEM
382,117,human,30201303,m-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,2.6,2.4,µmol,SEM
383,118,human,30201303,m-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,1.2,1.3,µmol,SEM
384,119,human,30201303,m-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,1.4,1.4,µmol,SEM
385,120,human,30201303,m-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.8,0.1,µmol,SEM
386,121,human,30201303,m-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,12,NA,NA,NA,NA,hours,NA,NA,0.3,0.2,µmol,SEM
387,122,human,30201303,m-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,12,NA,NA,NA,NA,hours,NA,NA,0.2,0.1,µmol,SEM
388,118,human,30100303,Gallic acid,Hydroxybenzoic acids,170,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.3,0.8,µmol,SEM
389,120,human,30100303,Gallic acid,Hydroxybenzoic acids,170,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,5.9,1.4,µmol,SEM
390,118,human,30109803,4-O-Methylgallic acid,Hydroxybenzoic acids,184,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.9,1.6,µmol,SEM
391,119,human,30109803,4-O-Methylgallic acid,Hydroxybenzoic acids,184,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.6,1.1,µmol,SEM
392,120,human,30109803,4-O-Methylgallic acid,Hydroxybenzoic acids,184,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,15.7,2.8,µmol,SEM
393,118,human,10500203,(-)-Epicatechin,Flavanols,290,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,2.1,3.1,µmol,SEM
394,119,human,10500203,(-)-Epicatechin,Flavanols,290,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,4.3,4.2,µmol,SEM
395,118,human,10800203,Quercetin,Flavonols,302,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.1,0.2,µmol,SEM
396,121,human,10803403,Isorhamnetin,Flavonols,316,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,12,NA,NA,NA,NA,hours,NA,NA,0.1,0.1,µmol,SEM
397,122,human,10803403,Isorhamnetin,Flavonols,316,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,12,NA,NA,NA,NA,hours,NA,NA,0.3,0.1,µmol,SEM
398,121,human,10300103,Phloretin,Dihydrochalcones,274,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,12,NA,NA,NA,NA,hours,NA,NA,5,1.6,µmol,SEM
399,122,human,10300103,Phloretin,Dihydrochalcones,274,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,12,NA,NA,NA,NA,hours,NA,NA,0.7,0.4,µmol,SEM
400,117,human,70103803,Enterodiol,Lignans,302,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.1,0.3,µmol,SEM
401,118,human,70103803,Enterodiol,Lignans,302,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.2,0.3,µmol,SEM
402,119,human,70103803,Enterodiol,Lignans,302,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,0.2,0.3,µmol,SEM
403,120,human,70103803,Enterodiol,Lignans,302,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,1,0.6,µmol,SEM
404,121,human,70103803,Enterodiol,Lignans,302,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,12,NA,NA,NA,NA,hours,NA,NA,0,0.1,µmol,SEM
405,122,human,70103803,Enterodiol,Lignans,302,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,12,NA,NA,NA,NA,hours,NA,NA,0.1,0.1,µmol,SEM
406,117,human,70103903,Enterolactone,Lignans,298,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,2.8,2,µmol,SEM
407,118,human,70103903,Enterolactone,Lignans,298,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,3,3.3,µmol,SEM
408,119,human,70103903,Enterolactone,Lignans,298,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,3.6,2.9,µmol,SEM
